EMPRESA;REGIAO;DATACENTER;ZONA;SERVIDOR;CPU;RAM_TOTAL;RAM_USADA;RAM_PERCENT;DISCO_TOTAL;DISCO_USADO;DISCO_PERCENT;LATENCIA;PACOTES_ENVIADOS;PACOTES_RECEBIDOS;PACOTES_PERDIDOS;QTD_PR;PROCESSO1_CPU;PORCENTAGEM_PROCESSO1_CPU;PROCESSO2_CPU;PORCENTAGEM_PROCESSO2_CPU;PROCESSO3_CPU;PORCENTAGEM_PROCESSO3_CPU;PROCESSO1_RAM;PORCENTAGEM_PROCESSO1_RAM;PROCESSO2_RAM;PORCENTAGEM_PROCESSO2_RAM;PROCESSO3_RAM;PORCENTAGEM_PROCESSO3_RAM;QTD_NUCLEOS;USO_USER;USO_SISTEM;BOOTTIME;DATA_HORA;DIA_SEMANA;JOGADORES_ATIVOS
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;92.68;34359738368;24188842140;70.4;536870912000;406529738796;75.72;104.61;276728;251784;2;384;chrome.exe;21.29;python.exe;14.74;discord.exe;9.25;chrome.exe;1945797474;discord.exe;1602639127;python.exe;513305184;8;16.19;21.84;1778167989;2026-06-01 01:53:09;Monday;553595
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;48.25;34359738368;18792572719;54.69;536870912000;313957061972;58.48;44.6;70800;81021;5;179;chrome.exe;37.95;python.exe;22.24;discord.exe;13.12;chrome.exe;3038569492;discord.exe;1415594807;python.exe;385971999;32;46.6;19.53;1779723189;2026-06-01 01:53:09;Monday;890497
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;48.16;34359738368;18752258377;54.58;536870912000;338057898805;62.97;22.73;107219;319842;22;183;chrome.exe;14.43;python.exe;21.16;discord.exe;14.26;chrome.exe;3864174198;discord.exe;1782954701;python.exe;446594784;8;34.2;11.97;1778081589;2026-06-01 02:13:09;Monday;692242
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;68.96;34359738368;29744396628;86.57;536870912000;202733451175;37.76;26.17;273793;269934;19;221;chrome.exe;11.93;python.exe;15.8;discord.exe;7.68;chrome.exe;2085808451;discord.exe;1896687752;python.exe;780192148;16;14.1;7.66;1778945589;2026-06-01 02:13:09;Monday;811087
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;93.89;34359738368;20210971802;58.82;536870912000;200934009089;37.43;70.83;88716;345032;0;394;chrome.exe;25.51;python.exe;15.52;discord.exe;7.88;chrome.exe;1534040935;discord.exe;1891271185;python.exe;426997187;32;26.14;6.68;1779377589;2026-06-01 02:13:09;Monday;592218
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;66.39;34359738368;13036278329;37.94;536870912000;428927655609;79.89;100.12;267802;134879;14;181;chrome.exe;30.89;python.exe;8.48;discord.exe;2.17;chrome.exe;1281912514;discord.exe;1404858059;python.exe;987824398;8;27.51;20.96;1779463989;2026-06-01 02:33:09;Monday;855926
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;86.51;34359738368;23010704257;66.97;536870912000;435140793304;81.05;72.25;160637;255273;5;222;chrome.exe;26.95;python.exe;15.73;discord.exe;10.03;chrome.exe;3187924272;discord.exe;706859898;python.exe;944231876;8;67.09;16.97;1778945589;2026-06-01 02:33:09;Monday;565785
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;29.22;34359738368;13510674679;39.32;536870912000;298457845643;55.59;10.47;76761;250342;13;272;chrome.exe;34.36;python.exe;21.81;discord.exe;13.5;chrome.exe;2553334167;discord.exe;1662780369;python.exe;865910053;16;56.29;22.5;1779031989;2026-06-01 02:33:09;Monday;693773
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;39.33;34359738368;12299933150;35.8;536870912000;401364787136;74.76;21.86;94680;238181;3;292;chrome.exe;28.6;python.exe;21.31;discord.exe;5.2;chrome.exe;3661751437;discord.exe;1569801137;python.exe;577176818;16;55.31;9.52;1779809589;2026-06-01 02:53:09;Monday;758609
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;64.35;34359738368;14813096958;43.11;536870912000;354939235947;66.11;16.9;255777;270556;4;281;chrome.exe;19.71;python.exe;11.19;discord.exe;8.54;chrome.exe;3777887541;discord.exe;1251914698;python.exe;983855891;16;69.07;9.57;1778859189;2026-06-01 02:53:09;Monday;607991
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;31.39;34359738368;29573468664;86.07;536870912000;440582757031;82.06;89.61;141020;307542;26;375;chrome.exe;20.26;python.exe;16.35;discord.exe;8.69;chrome.exe;3089042011;discord.exe;1795462399;python.exe;882915484;8;50.57;27.55;1779377589;2026-06-01 02:53:09;Monday;659583
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;29.1;34359738368;22229657007;64.7;536870912000;299982031035;55.88;96.21;230808;58359;30;360;chrome.exe;21.84;python.exe;7.16;discord.exe;10.28;chrome.exe;2715642051;discord.exe;569002266;python.exe;585056205;16;68.28;13.16;1779982389;2026-06-01 03:13:09;Monday;721176
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;85.5;34359738368;21383427001;62.23;536870912000;211510662539;39.4;115.14;261558;280777;24;296;chrome.exe;35.95;python.exe;8.94;discord.exe;9.65;chrome.exe;1024814738;discord.exe;1513857490;python.exe;601359555;16;56.1;13.25;1777822389;2026-06-01 03:13:09;Monday;809432
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;72.96;34359738368;13490880129;39.26;536870912000;430079440094;80.11;100.99;92800;207498;1;254;chrome.exe;11.14;python.exe;9.57;discord.exe;2.73;chrome.exe;2338378111;discord.exe;1685141311;python.exe;684014339;8;37.73;13.34;1778254389;2026-06-01 03:13:09;Monday;629094
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;43.01;34359738368;12359187401;35.97;536870912000;279100885853;51.99;107.09;170091;277631;17;221;chrome.exe;28.38;python.exe;7.02;discord.exe;11.73;chrome.exe;2714880079;discord.exe;1432788300;python.exe;929235552;32;17.39;26.13;1778859189;2026-06-01 03:33:09;Monday;732052
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;57.74;34359738368;14849498575;43.22;536870912000;366018277140;68.18;37.84;87529;219333;14;170;chrome.exe;39.85;python.exe;18.4;discord.exe;5.67;chrome.exe;1223723216;discord.exe;1534243989;python.exe;389466940;32;69.12;22.15;1779809589;2026-06-01 03:33:09;Monday;587217
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;67.66;34359738368;19852934918;57.78;536870912000;221498240420;41.26;37.21;77687;190665;9;170;chrome.exe;25.37;python.exe;21.62;discord.exe;10.35;chrome.exe;2960477695;discord.exe;1753839688;python.exe;332583337;16;65.71;8.55;1778167989;2026-06-01 03:33:09;Monday;649957
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;76.26;34359738368;28940549070;84.23;536870912000;229992532991;42.84;77.37;193849;167305;23;160;chrome.exe;29.64;python.exe;21.61;discord.exe;6.15;chrome.exe;1435099416;discord.exe;977744811;python.exe;848154580;32;11.14;16.51;1779291189;2026-06-01 03:53:09;Monday;705102
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;70.24;34359738368;16249284311;47.29;536870912000;374576992243;69.77;40.09;231266;133476;28;399;chrome.exe;10.43;python.exe;15.78;discord.exe;5.79;chrome.exe;3407101424;discord.exe;1208442289;python.exe;846097857;32;47.33;20.06;1777735989;2026-06-01 03:53:09;Monday;851166
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;36.84;34359738368;20821733259;60.6;536870912000;414758637761;77.25;56.36;248242;139769;17;269;chrome.exe;27.3;python.exe;7.67;discord.exe;9.05;chrome.exe;3463816726;discord.exe;759552452;python.exe;561878617;8;41.52;25.48;1778254389;2026-06-01 03:53:09;Monday;512394
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;73.6;34359738368;12006743629;34.94;536870912000;248057102868;46.2;55.71;172082;209944;3;202;chrome.exe;24.06;python.exe;14.96;discord.exe;11.87;chrome.exe;1367343703;discord.exe;642094514;python.exe;794208723;16;10.28;21.46;1778859189;2026-06-01 04:13:09;Monday;517919
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;83.3;34359738368;20421298088;59.43;536870912000;405435121131;75.52;98.47;177996;155831;3;347;chrome.exe;12.54;python.exe;8.76;discord.exe;8.67;chrome.exe;1687653087;discord.exe;1972273373;python.exe;993354600;16;12.46;5.37;1777995189;2026-06-01 04:13:09;Monday;626515
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;81.16;34359738368;23811511182;69.3;536870912000;272608563585;50.78;89.17;159914;318987;29;205;chrome.exe;23.6;python.exe;17.63;discord.exe;3.03;chrome.exe;3776227902;discord.exe;546076599;python.exe;651609285;32;33.37;14.4;1778772789;2026-06-01 04:13:09;Monday;535682
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;61.82;34359738368;12453595606;36.24;536870912000;380427099602;70.86;92.62;90974;349290;30;200;chrome.exe;27.01;python.exe;22.46;discord.exe;2.33;chrome.exe;2953445830;discord.exe;1046043294;python.exe;563430941;16;24.23;20.41;1779118389;2026-06-01 04:33:09;Monday;534097
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;91.76;34359738368;27614553073;80.37;536870912000;311474114371;58.02;53.42;288479;281922;27;256;chrome.exe;13.26;python.exe;23.81;discord.exe;11.76;chrome.exe;2957372033;discord.exe;549100005;python.exe;869485929;8;43.02;12.73;1778859189;2026-06-01 04:33:09;Monday;644457
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;82.24;34359738368;26770786114;77.91;536870912000;400233366737;74.55;103.02;224331;81151;4;163;chrome.exe;37.31;python.exe;8.8;discord.exe;4.58;chrome.exe;3700674217;discord.exe;1235187588;python.exe;808671278;16;56.08;17.29;1777822389;2026-06-01 04:33:09;Monday;898691
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;33.09;34359738368;15015293025;43.7;536870912000;443612553117;82.63;44.34;196431;399829;14;314;chrome.exe;35.47;python.exe;20.55;discord.exe;7.59;chrome.exe;3353495525;discord.exe;1659287742;python.exe;342282267;8;58.87;18.18;1778254389;2026-06-01 04:53:09;Monday;686068
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;46.91;34359738368;27889713652;81.17;536870912000;228858585453;42.63;108.8;203992;299489;2;298;chrome.exe;30.83;python.exe;14.13;discord.exe;5.41;chrome.exe;2009915498;discord.exe;845985314;python.exe;383053714;32;60.92;25.9;1779377589;2026-06-01 04:53:09;Monday;748296
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;79.32;34359738368;23635034032;68.79;536870912000;346354201887;64.51;81.74;167799;283431;25;249;chrome.exe;23.85;python.exe;6.78;discord.exe;8.84;chrome.exe;3338885424;discord.exe;1993215617;python.exe;313551946;32;33.12;20.42;1780068789;2026-06-01 04:53:09;Monday;531255
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;40.79;34359738368;16125720217;46.93;536870912000;273988543770;51.03;51.25;186999;157934;10;353;chrome.exe;34.44;python.exe;18.11;discord.exe;10.7;chrome.exe;3011289236;discord.exe;1441075374;python.exe;652257465;8;53.95;20.66;1779895989;2026-06-01 05:13:09;Monday;851496
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;63.88;34359738368;21887007579;63.7;536870912000;332533770919;61.94;27.91;250238;280751;19;363;chrome.exe;18.98;python.exe;13.49;discord.exe;8.19;chrome.exe;1925428334;discord.exe;1939839304;python.exe;315479756;16;66.64;20.32;1779636789;2026-06-01 05:13:09;Monday;509654
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;36.83;34359738368;18942328909;55.13;536870912000;213270659515;39.72;39.99;289815;226860;24;207;chrome.exe;30.74;python.exe;9.69;discord.exe;10.02;chrome.exe;2388597892;discord.exe;1581389578;python.exe;924523263;16;44.81;25.53;1778340789;2026-06-01 05:13:09;Monday;606140
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;80.08;34359738368;24592922975;71.57;536870912000;403379124815;75.14;35.78;87423;193804;29;371;chrome.exe;38.25;python.exe;22.71;discord.exe;10.82;chrome.exe;2064302666;discord.exe;1709481634;python.exe;588875111;16;69.79;11.74;1779463989;2026-06-01 05:33:09;Monday;715572
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;43.46;34359738368;25774599901;75.01;536870912000;266938049919;49.72;50.66;205424;108827;12;250;chrome.exe;20.53;python.exe;8.32;discord.exe;13.44;chrome.exe;2203920031;discord.exe;1920849366;python.exe;709620674;32;21.28;7.79;1779118389;2026-06-01 05:33:09;Monday;664858
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;75.3;34359738368;22718089014;66.12;536870912000;223395962006;41.61;80.97;102502;64794;21;328;chrome.exe;25.68;python.exe;20.45;discord.exe;6.74;chrome.exe;1327376799;discord.exe;600892388;python.exe;524845490;32;15.03;23.89;1778599989;2026-06-01 05:33:09;Monday;548065
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;50.63;34359738368;28898216918;84.1;536870912000;396429419974;73.84;33.26;84644;368512;7;278;chrome.exe;26.69;python.exe;21.52;discord.exe;3.73;chrome.exe;3604050750;discord.exe;779173474;python.exe;330627093;32;55.76;28.12;1779463989;2026-06-01 05:53:09;Monday;643611
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;45.36;34359738368;23664197913;68.87;536870912000;319957303819;59.6;117.77;262110;85913;12;317;chrome.exe;24.94;python.exe;10.18;discord.exe;13.49;chrome.exe;3833696783;discord.exe;702170542;python.exe;600098875;32;60.43;5.54;1778859189;2026-06-01 05:53:09;Monday;614726
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;77.04;34359738368;19940324616;58.03;536870912000;331748222351;61.79;37.43;185814;214714;15;325;chrome.exe;35.34;python.exe;19.1;discord.exe;5.14;chrome.exe;2642103711;discord.exe;1890123973;python.exe;305197760;16;62.15;25.97;1778254389;2026-06-01 05:53:09;Monday;531125
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;70.42;34359738368;12820889374;37.31;536870912000;218446296610;40.69;108.73;85022;334212;4;157;chrome.exe;18.31;python.exe;21.89;discord.exe;14.6;chrome.exe;3522483520;discord.exe;1460878856;python.exe;883102224;16;44.78;27.0;1778427189;2026-06-01 06:13:09;Monday;559961
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;53.79;34359738368;22719335762;66.12;536870912000;354915732401;66.11;32.1;115057;234900;2;207;chrome.exe;18.27;python.exe;5.27;discord.exe;10.92;chrome.exe;1745013800;discord.exe;906155720;python.exe;635579897;16;67.66;29.86;1778340789;2026-06-01 06:13:09;Monday;844540
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;26.55;34359738368;22427840119;65.27;536870912000;336803124101;62.73;115.71;206720;197187;30;194;chrome.exe;20.25;python.exe;9.87;discord.exe;11.58;chrome.exe;2720735547;discord.exe;1652849720;python.exe;801455900;8;54.77;16.39;1779291189;2026-06-01 06:13:09;Monday;836241
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;85.78;34359738368;24472599674;71.22;536870912000;234387709833;43.66;14.89;242556;51168;26;195;chrome.exe;27.68;python.exe;7.52;discord.exe;5.75;chrome.exe;2425133856;discord.exe;1578721463;python.exe;921491843;8;53.3;17.8;1777822389;2026-06-01 06:33:09;Monday;774376
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;71.02;34359738368;26932821639;78.38;536870912000;243300159961;45.32;108.78;160549;295366;23;187;chrome.exe;29.77;python.exe;16.55;discord.exe;4.7;chrome.exe;3806713594;discord.exe;1811201033;python.exe;783256571;16;61.25;10.99;1778340789;2026-06-01 06:33:09;Monday;850919
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;50.82;34359738368;24428402704;71.1;536870912000;415775139803;77.44;71.35;174050;383296;15;215;chrome.exe;23.71;python.exe;8.62;discord.exe;3.71;chrome.exe;2811228290;discord.exe;1262505824;python.exe;848864080;16;55.74;27.37;1778772789;2026-06-01 06:33:09;Monday;567899
SteamData;São Paulo;DC-SP01;ZonaC;SRV-DB-01;88.0;34359738368;12606346808;36.69;536870912000;284945107697;53.08;118.21;180270;170535;16;198;chrome.exe;14.17;python.exe;17.33;discord.exe;2.11;chrome.exe;2463798384;discord.exe;903442683;python.exe;892717134;8;42.54;23.1;1778340789;2026-06-01 06:53:09;Monday;563066
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;71.18;34359738368;28879990959;84.05;536870912000;405812958403;75.59;27.9;86695;325823;12;387;chrome.exe;12.06;python.exe;24.9;discord.exe;6.96;chrome.exe;2407654236;discord.exe;1094582344;python.exe;347660941;16;11.34;29.62;1780241589;2026-06-01 06:53:09;Monday;634246
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;55.15;34359738368;29828411525;86.81;536870912000;415619132914;77.42;102.79;291556;345027;29;200;chrome.exe;35.99;python.exe;15.47;discord.exe;10.01;chrome.exe;3790889556;discord.exe;1133060623;python.exe;582778595;8;14.7;8.7;1779550389;2026-06-01 06:53:09;Monday;608300
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;45.75;34359738368;26627380265;77.5;536870912000;399702120980;74.45;13.92;257216;377659;1;222;chrome.exe;10.67;python.exe;12.51;discord.exe;9.17;chrome.exe;3515346437;discord.exe;1143041705;python.exe;339311048;16;25.92;13.11;1779291189;2026-06-01 07:13:09;Monday;851618
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;83.3;34359738368;21314495381;62.03;536870912000;334312034734;62.27;38.44;263649;116677;7;219;chrome.exe;11.33;python.exe;13.06;discord.exe;9.74;chrome.exe;3677441997;discord.exe;551665815;python.exe;862467624;16;37.05;9.15;1778686389;2026-06-01 07:13:09;Monday;875834
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;72.29;34359738368;14264470910;41.52;536870912000;248947980154;46.37;104.42;143223;111691;17;331;chrome.exe;20.15;python.exe;15.99;discord.exe;6.16;chrome.exe;1857498547;discord.exe;1875612881;python.exe;494987447;8;53.13;13.86;1777822389;2026-06-01 07:13:09;Monday;852771
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;81.88;34359738368;24616774240;71.64;536870912000;417777633668;77.82;90.16;195558;111755;19;390;chrome.exe;13.72;python.exe;14.44;discord.exe;2.13;chrome.exe;3104636709;discord.exe;1968449839;python.exe;630551365;16;59.49;15.17;1778513589;2026-06-01 07:33:09;Monday;879357
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;94.21;34359738368;14693419315;42.76;536870912000;258379744287;48.13;94.36;216360;394680;0;162;chrome.exe;17.73;python.exe;15.0;discord.exe;11.44;chrome.exe;3472078386;discord.exe;503458239;python.exe;793475409;16;14.79;21.82;1780241589;2026-06-01 07:33:09;Monday;615198
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;81.31;34359738368;15222202474;44.3;536870912000;350663142824;65.32;40.43;186812;65105;12;201;chrome.exe;12.39;python.exe;5.43;discord.exe;4.42;chrome.exe;3037387081;discord.exe;1955901541;python.exe;836477170;8;59.3;13.8;1777995189;2026-06-01 07:33:09;Monday;746624
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;40.58;34359738368;29731268763;86.53;536870912000;330132480709;61.49;56.48;111157;298819;15;378;chrome.exe;20.8;python.exe;24.64;discord.exe;4.3;chrome.exe;2027164815;discord.exe;1307902967;python.exe;766242172;16;15.61;27.87;1779204789;2026-06-01 07:53:09;Monday;658741
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;25.81;34359738368;16781450399;48.84;536870912000;330866052335;61.63;53.24;233335;72243;23;382;chrome.exe;29.61;python.exe;15.97;discord.exe;14.37;chrome.exe;2697367345;discord.exe;1985188909;python.exe;583546305;16;30.88;17.07;1779377589;2026-06-01 07:53:09;Monday;536489
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;34.22;34359738368;22074320768;64.24;536870912000;428710127336;79.85;85.14;271527;377304;7;321;chrome.exe;20.51;python.exe;8.55;discord.exe;12.84;chrome.exe;1160578520;discord.exe;1333339259;python.exe;989864095;16;38.93;26.79;1778340789;2026-06-01 07:53:09;Monday;733148
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;30.03;34359738368;29033295513;84.5;536870912000;215953035835;40.22;54.44;223444;159311;18;226;chrome.exe;20.62;python.exe;9.46;discord.exe;13.66;chrome.exe;3475860802;discord.exe;911481825;python.exe;813278902;32;40.01;27.75;1778081589;2026-06-01 08:13:09;Monday;894738
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;38.92;34359738368;28740164261;83.64;536870912000;413748556602;77.07;24.5;272257;313702;10;279;chrome.exe;29.29;python.exe;5.62;discord.exe;7.88;chrome.exe;3068661615;discord.exe;1750890684;python.exe;897854256;32;16.42;23.38;1780068789;2026-06-01 08:13:09;Monday;519406
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;89.26;34359738368;15391923030;44.8;536870912000;392560328156;73.12;40.0;98886;73296;25;229;chrome.exe;15.3;python.exe;16.28;discord.exe;5.65;chrome.exe;2594809597;discord.exe;1237506854;python.exe;958116591;8;15.15;25.83;1779377589;2026-06-01 08:13:09;Monday;536334
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;38.15;34359738368;19211025119;55.91;536870912000;215210201333;40.09;113.72;51646;225177;24;151;chrome.exe;19.88;python.exe;9.3;discord.exe;4.13;chrome.exe;1545597475;discord.exe;1763113134;python.exe;868088838;32;33.75;17.17;1779895989;2026-06-01 08:33:09;Monday;565616
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;65.0;34359738368;26665635577;77.61;536870912000;447689672568;83.39;46.92;116593;373382;25;306;chrome.exe;21.49;python.exe;9.58;discord.exe;7.09;chrome.exe;1558528578;discord.exe;1866170258;python.exe;461429188;8;24.03;27.08;1780155189;2026-06-01 08:33:09;Monday;765266
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;43.21;34359738368;19374418199;56.39;536870912000;439952614648;81.95;118.83;94028;195338;21;386;chrome.exe;39.74;python.exe;24.4;discord.exe;10.05;chrome.exe;1998931294;discord.exe;771485004;python.exe;904608068;8;62.16;20.15;1779982389;2026-06-01 08:33:09;Monday;549584
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;40.66;34359738368;13992323050;40.72;536870912000;424574463213;79.08;10.82;227415;142821;1;303;chrome.exe;13.57;python.exe;18.88;discord.exe;9.9;chrome.exe;3681120547;discord.exe;602746232;python.exe;787794550;32;34.05;23.81;1778599989;2026-06-01 08:53:09;Monday;528164
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;86.07;34359738368;24061954996;70.03;536870912000;393223227435;73.24;104.34;136648;201113;5;182;chrome.exe;19.13;python.exe;22.24;discord.exe;10.82;chrome.exe;2654862590;discord.exe;1970518660;python.exe;484538125;32;68.08;29.04;1778686389;2026-06-01 08:53:09;Monday;569753
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;65.65;34359738368;22362964686;65.08;536870912000;296905772136;55.3;24.25;190727;66064;6;181;chrome.exe;37.71;python.exe;12.5;discord.exe;13.69;chrome.exe;3367160887;discord.exe;721952823;python.exe;988284409;32;14.86;7.35;1779809589;2026-06-01 08:53:09;Monday;825660
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;54.84;34359738368;12440650505;36.21;536870912000;340864757050;63.49;87.36;113911;95701;22;382;chrome.exe;13.6;python.exe;14.46;discord.exe;3.01;chrome.exe;1661213722;discord.exe;1005033816;python.exe;967886123;32;14.7;29.75;1779031989;2026-06-01 09:13:09;Monday;559156
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;74.09;34359738368;15432215410;44.91;536870912000;420528501676;78.33;90.8;110425;153250;27;322;chrome.exe;11.5;python.exe;22.19;discord.exe;4.91;chrome.exe;3130866646;discord.exe;1735377788;python.exe;326948067;32;45.47;26.65;1779636789;2026-06-01 09:13:09;Monday;754326
